order_detail_id,order_id,product_id,quantity,discount,customer_id,order_date,region,payment_method,product_name,category,subcategory,price,cost,customer_name,email,city,state,country,gross_sales,discount_amount,revenue,cost_amount,profit
10216,6194,43,1,10.0,63,2025-10-20,South,Debit Card,Basic Pen Pack,Office Supplies,Stationery,190.0,130.0,Rahul Sharma,customer63@example.com,Guntur,Andhra Pradesh,India,190.0,19.0,171.0,130.0,41.0
10217,6195,44,1,15.0,7,2026-02-17,Central,Credit Card,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Kiran Reddy,customer7@example.com,Indore,Madhya Pradesh,India,130.0,19.5,110.5,80.0,30.5
10218,6196,29,2,5.0,570,2025-07-16,West,UPI,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Arjun Verma,customer570@example.com,Surat,Gujarat,India,8520.0,426.0,8094.0,4600.0,3494.0
10219,6196,40,1,20.0,570,2025-07-16,West,UPI,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Arjun Verma,customer570@example.com,Surat,Gujarat,India,380.0,76.0,304.0,190.0,114.0
10220,6196,44,1,5.0,570,2025-07-16,West,UPI,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Arjun Verma,customer570@example.com,Surat,Gujarat,India,130.0,6.5,123.5,80.0,43.5
10221,6196,37,4,15.0,570,2025-07-16,West,UPI,Basic Bookshelf,Furniture,Storage Furniture,14740.0,10420.0,Arjun Verma,customer570@example.com,Surat,Gujarat,India,58960.0,8844.0,50116.0,41680.0,8436.0
10222,6197,28,4,0.0,429,2024-07-10,East,Debit Card,Basic USB Drive,Accessories,Storage,1170.0,630.0,Rohit Naidu,customer429@example.com,Patna,Bihar,India,4680.0,0.0,4680.0,2520.0,2160.0
10223,6198,4,1,10.0,423,2025-04-09,South,Cash on Delivery,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Divya Gupta,customer423@example.com,Mangaluru,Karnataka,India,14820.0,1482.0,13338.0,10940.0,2398.0
10224,6199,50,1,20.0,203,2024-07-17,North,UPI,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Aditya Rao,customer203@example.com,New Delhi,Delhi,India,460.0,92.0,368.0,330.0,38.0
10225,6199,38,2,10.0,203,2024-07-17,North,UPI,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Aditya Rao,customer203@example.com,New Delhi,Delhi,India,15020.0,1502.0,13518.0,8480.0,5038.0
10226,6199,17,3,15.0,203,2024-07-17,North,UPI,Standard Tablet,Electronics,Mobiles,26570.0,15630.0,Aditya Rao,customer203@example.com,New Delhi,Delhi,India,79710.0,11956.5,67753.5,46890.0,20863.5
10227,6200,60,1,5.0,875,2026-06-26,South,Credit Card,Pro External SSD,Electronics,Storage,6490.0,3510.0,Isha Iyer,customer875@example.com,Bengaluru,Karnataka,India,6490.0,324.5,6165.5,3510.0,2655.5
10228,6200,49,2,5.0,875,2026-06-26,South,Credit Card,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Isha Iyer,customer875@example.com,Bengaluru,Karnataka,India,4780.0,239.0,4541.0,2680.0,1861.0
10229,6201,11,1,5.0,938,2026-05-02,South,UPI,Standard Headphones,Electronics,Audio,10860.0,7010.0,Ananya Naidu,customer938@example.com,Hyderabad,Telangana,India,10860.0,543.0,10317.0,7010.0,3307.0
10230,6202,29,1,10.0,378,2025-06-23,West,UPI,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Pooja Chowdhury,customer378@example.com,Surat,Gujarat,India,4260.0,426.0,3834.0,2300.0,1534.0
10231,6202,44,1,20.0,378,2025-06-23,West,UPI,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Pooja Chowdhury,customer378@example.com,Surat,Gujarat,India,130.0,26.0,104.0,80.0,24.0
10232,6203,55,5,5.0,293,2025-11-13,South,UPI,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Ananya Chowdhury,customer293@example.com,Chennai,Tamil Nadu,India,11300.0,565.0,10735.0,7950.0,2785.0
10233,6204,14,1,10.0,898,2024-11-08,South,Debit Card,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Priya Nair,customer898@example.com,Thiruvananthapuram,Kerala,India,27480.0,2748.0,24732.0,16430.0,8302.0
10234,6204,4,1,5.0,898,2024-11-08,South,Debit Card,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Priya Nair,customer898@example.com,Thiruvananthapuram,Kerala,India,14820.0,741.0,14079.0,10940.0,3139.0
10235,6205,39,3,5.0,789,2024-08-29,South,Credit Card,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Divya Gupta,customer789@example.com,Tirupati,Andhra Pradesh,India,44670.0,2233.5,42436.5,27330.0,15106.5
10236,6206,38,3,0.0,581,2024-05-23,South,Credit Card,Standard Bookshelf,Furniture,Storage Furniture,7510.0,4240.0,Vivaan Kumar,customer581@example.com,Kochi,Kerala,India,22530.0,0.0,22530.0,12720.0,9810.0
10237,6206,50,4,5.0,581,2024-05-23,South,Credit Card,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Vivaan Kumar,customer581@example.com,Kochi,Kerala,India,1840.0,92.0,1748.0,1320.0,428.0
10238,6207,24,2,0.0,611,2026-08-09,North,Debit Card,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Isha Sharma,customer611@example.com,Kanpur,Uttar Pradesh,India,5100.0,0.0,5100.0,2560.0,2540.0
10239,6207,52,5,15.0,611,2026-08-09,North,Debit Card,Basic Backpack,Accessories,Bags,2860.0,1810.0,Isha Sharma,customer611@example.com,Kanpur,Uttar Pradesh,India,14300.0,2145.0,12155.0,9050.0,3105.0
10240,6208,16,1,0.0,309,2025-03-19,East,Debit Card,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Arjun Nair,customer309@example.com,Durgapur,West Bengal,India,18350.0,0.0,18350.0,14200.0,4150.0
10241,6209,30,1,5.0,945,2025-10-22,East,Credit Card,Pro USB Drive,Accessories,Storage,4200.0,2680.0,Priya Naidu,customer945@example.com,Patna,Bihar,India,4200.0,210.0,3990.0,2680.0,1310.0
10242,6209,52,2,5.0,945,2025-10-22,East,Credit Card,Basic Backpack,Accessories,Bags,2860.0,1810.0,Priya Naidu,customer945@example.com,Patna,Bihar,India,5720.0,286.0,5434.0,3620.0,1814.0
10243,6210,50,1,15.0,150,2024-01-08,West,Credit Card,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Aarav Sharma,customer150@example.com,Jodhpur,Rajasthan,India,460.0,69.0,391.0,330.0,61.0
10244,6211,22,1,5.0,946,2024-09-12,North,Debit Card,Basic Mouse,Accessories,Computer Accessories,1940.0,1550.0,Sanjay Kumar,customer946@example.com,Lucknow,Uttar Pradesh,India,1940.0,97.0,1843.0,1550.0,293.0
10245,6211,27,2,20.0,946,2024-09-12,North,Debit Card,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Sanjay Kumar,customer946@example.com,Lucknow,Uttar Pradesh,India,9860.0,1972.0,7888.0,6280.0,1608.0
10246,6212,27,1,10.0,535,2024-07-20,Central,UPI,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Isha Naidu,customer535@example.com,Indore,Madhya Pradesh,India,4930.0,493.0,4437.0,3140.0,1297.0
10247,6212,8,2,0.0,535,2024-07-20,Central,UPI,Standard Monitor,Electronics,Computers,37290.0,24560.0,Isha Naidu,customer535@example.com,Indore,Madhya Pradesh,India,74580.0,0.0,74580.0,49120.0,25460.0
10248,6213,30,4,20.0,160,2024-09-22,South,Credit Card,Pro USB Drive,Accessories,Storage,4200.0,2680.0,Aditya Sharma,customer160@example.com,Mysuru,Karnataka,India,16800.0,3360.0,13440.0,10720.0,2720.0
10249,6213,32,1,15.0,160,2024-09-22,South,Credit Card,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Aditya Sharma,customer160@example.com,Mysuru,Karnataka,India,18550.0,2782.5,15767.5,9870.0,5897.5
10250,6213,18,1,10.0,160,2024-09-22,South,Credit Card,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Aditya Sharma,customer160@example.com,Mysuru,Karnataka,India,22530.0,2253.0,20277.0,11300.0,8977.0
10251,6214,13,3,10.0,510,2024-04-14,East,UPI,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Kiran Chowdhury,customer510@example.com,Gaya,Bihar,India,82080.0,8208.0,73872.0,42210.0,31662.0
10252,6214,16,1,15.0,510,2024-04-14,East,UPI,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Kiran Chowdhury,customer510@example.com,Gaya,Bihar,India,18350.0,2752.5,15597.5,14200.0,1397.5
10253,6215,31,1,10.0,95,2024-04-07,West,UPI,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Sneha Kumar,customer95@example.com,Nagpur,Maharashtra,India,8540.0,854.0,7686.0,5360.0,2326.0
10254,6216,48,1,5.0,937,2024-06-08,North,Credit Card,Pro Printer Paper,Office Supplies,Paper,280.0,220.0,Divya Naidu,customer937@example.com,Gurugram,Haryana,India,280.0,14.0,266.0,220.0,46.0
10255,6217,10,1,5.0,426,2024-07-22,North,UPI,Basic Headphones,Electronics,Audio,10030.0,7470.0,Isha Nair,customer426@example.com,Gurugram,Haryana,India,10030.0,501.5,9528.5,7470.0,2058.5
10256,6218,3,4,15.0,891,2024-12-23,South,Wallet,Pro Laptop,Electronics,Computers,51630.0,38010.0,Sneha Reddy,customer891@example.com,Coimbatore,Tamil Nadu,India,206520.0,30978.0,175542.0,152040.0,23502.0
10257,6218,1,1,0.0,891,2024-12-23,South,Wallet,Basic Laptop,Electronics,Computers,46100.0,33920.0,Sneha Reddy,customer891@example.com,Coimbatore,Tamil Nadu,India,46100.0,0.0,46100.0,33920.0,12180.0
10258,6219,31,1,15.0,189,2025-06-19,East,Cash on Delivery,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Neha Rao,customer189@example.com,Bhubaneswar,Odisha,India,8540.0,1281.0,7259.0,5360.0,1899.0
10259,6220,29,2,10.0,59,2026-07-15,East,Debit Card,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Anjali Joshi,customer59@example.com,Bhubaneswar,Odisha,India,8520.0,852.0,7668.0,4600.0,3068.0
10260,6221,34,3,5.0,736,2025-05-08,South,UPI,Basic Office Desk,Furniture,Office Furniture,11630.0,7610.0,Kiran Chowdhury,customer736@example.com,Thiruvananthapuram,Kerala,India,34890.0,1744.5,33145.5,22830.0,10315.5
10261,6221,20,1,5.0,736,2025-05-08,South,UPI,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Kiran Chowdhury,customer736@example.com,Thiruvananthapuram,Kerala,India,5930.0,296.5,5633.5,3350.0,2283.5
10262,6221,39,1,0.0,736,2025-05-08,South,UPI,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Kiran Chowdhury,customer736@example.com,Thiruvananthapuram,Kerala,India,14890.0,0.0,14890.0,9110.0,5780.0
10263,6222,33,3,10.0,64,2024-01-22,North,UPI,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Vivaan Singh,customer64@example.com,Faridabad,Haryana,India,64830.0,6483.0,58347.0,41070.0,17277.0
10264,6223,20,2,10.0,629,2024-11-18,Central,Debit Card,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Aarav Sharma,customer629@example.com,Bhopal,Madhya Pradesh,India,11860.0,1186.0,10674.0,6700.0,3974.0
10265,6223,33,1,0.0,629,2024-11-18,Central,Debit Card,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Aarav Sharma,customer629@example.com,Bhopal,Madhya Pradesh,India,21610.0,0.0,21610.0,13690.0,7920.0
10266,6224,26,1,0.0,222,2026-06-26,North,Cash on Delivery,Standard Webcam,Accessories,Computer Accessories,7230.0,5460.0,Rahul Das,customer222@example.com,Kanpur,Uttar Pradesh,India,7230.0,0.0,7230.0,5460.0,1770.0
10267,6224,1,2,10.0,222,2026-06-26,North,Cash on Delivery,Basic Laptop,Electronics,Computers,46100.0,33920.0,Rahul Das,customer222@example.com,Kanpur,Uttar Pradesh,India,92200.0,9220.0,82980.0,67840.0,15140.0
10268,6224,24,2,0.0,222,2026-06-26,North,Cash on Delivery,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Rahul Das,customer222@example.com,Kanpur,Uttar Pradesh,India,5100.0,0.0,5100.0,2560.0,2540.0
10269,6225,8,4,5.0,133,2025-02-19,West,Credit Card,Standard Monitor,Electronics,Computers,37290.0,24560.0,Aarav Mishra,customer133@example.com,Vadodara,Gujarat,India,149160.0,7458.0,141702.0,98240.0,43462.0
10270,6225,53,1,5.0,133,2025-02-19,West,Credit Card,Standard Backpack,Accessories,Bags,3160.0,1910.0,Aarav Mishra,customer133@example.com,Vadodara,Gujarat,India,3160.0,158.0,3002.0,1910.0,1092.0
10271,6226,53,1,10.0,908,2026-01-29,North,UPI,Standard Backpack,Accessories,Bags,3160.0,1910.0,Rohit Verma,customer908@example.com,New Delhi,Delhi,India,3160.0,316.0,2844.0,1910.0,934.0
10272,6227,26,1,5.0,936,2026-01-30,East,UPI,Standard Webcam,Accessories,Computer Accessories,7230.0,5460.0,Divya Mishra,customer936@example.com,Bhubaneswar,Odisha,India,7230.0,361.5,6868.5,5460.0,1408.5
10273,6228,50,3,5.0,365,2025-12-03,West,Credit Card,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Isha Naidu,customer365@example.com,Nagpur,Maharashtra,India,1380.0,69.0,1311.0,990.0,321.0
10274,6229,4,1,0.0,516,2025-10-17,South,Credit Card,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Kavya Naidu,customer516@example.com,Coimbatore,Tamil Nadu,India,14820.0,0.0,14820.0,10940.0,3880.0
10275,6230,2,2,0.0,562,2024-07-15,South,Debit Card,Standard Laptop,Electronics,Computers,66030.0,42660.0,Sanjay Iyer,customer562@example.com,Mysuru,Karnataka,India,132060.0,0.0,132060.0,85320.0,46740.0
10276,6231,3,1,10.0,911,2024-04-09,East,UPI,Pro Laptop,Electronics,Computers,51630.0,38010.0,Kavya Verma,customer911@example.com,Patna,Bihar,India,51630.0,5163.0,46467.0,38010.0,8457.0
10277,6231,51,3,15.0,911,2024-04-09,East,UPI,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Kavya Verma,customer911@example.com,Patna,Bihar,India,4080.0,612.0,3468.0,2280.0,1188.0
10278,6232,47,2,5.0,972,2026-07-10,East,UPI,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Sneha Joshi,customer972@example.com,Durgapur,West Bengal,India,1800.0,90.0,1710.0,1100.0,610.0
10279,6233,42,1,10.0,887,2026-05-07,East,UPI,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Rahul Patel,customer887@example.com,Cuttack,Odisha,India,460.0,46.0,414.0,220.0,194.0
10280,6234,59,1,15.0,240,2024-09-23,West,Net Banking,Standard External SSD,Electronics,Storage,16910.0,13510.0,Arjun Das,customer240@example.com,Jaipur,Rajasthan,India,16910.0,2536.5,14373.5,13510.0,863.5
10281,6235,12,2,10.0,214,2026-05-19,East,UPI,Pro Headphones,Electronics,Audio,2790.0,1420.0,Isha Iyer,customer214@example.com,Kolkata,West Bengal,India,5580.0,558.0,5022.0,2840.0,2182.0
10282,6235,39,2,15.0,214,2026-05-19,East,UPI,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Isha Iyer,customer214@example.com,Kolkata,West Bengal,India,29780.0,4467.0,25313.0,18220.0,7093.0
10283,6236,5,1,10.0,936,2024-08-28,East,Debit Card,Standard Smartphone,Electronics,Mobiles,71640.0,39970.0,Divya Mishra,customer936@example.com,Bhubaneswar,Odisha,India,71640.0,7164.0,64476.0,39970.0,24506.0
10284,6236,43,1,0.0,936,2024-08-28,East,Debit Card,Basic Pen Pack,Office Supplies,Stationery,190.0,130.0,Divya Mishra,customer936@example.com,Bhubaneswar,Odisha,India,190.0,0.0,190.0,130.0,60.0
10285,6237,54,1,0.0,319,2024-10-02,East,Debit Card,Pro Backpack,Accessories,Bags,3340.0,2580.0,Aarav Patel,customer319@example.com,Bhubaneswar,Odisha,India,3340.0,0.0,3340.0,2580.0,760.0
10286,6237,29,2,5.0,319,2024-10-02,East,Debit Card,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Aarav Patel,customer319@example.com,Bhubaneswar,Odisha,India,8520.0,426.0,8094.0,4600.0,3494.0
10287,6237,43,2,5.0,319,2024-10-02,East,Debit Card,Basic Pen Pack,Office Supplies,Stationery,190.0,130.0,Aarav Patel,customer319@example.com,Bhubaneswar,Odisha,India,380.0,19.0,361.0,260.0,101.0
10288,6238,25,1,10.0,1,2025-12-24,East,Debit Card,Basic Webcam,Accessories,Computer Accessories,1440.0,1140.0,Rohit Patel,customer1@example.com,Kolkata,West Bengal,India,1440.0,144.0,1296.0,1140.0,156.0
10289,6238,41,1,0.0,1,2025-12-24,East,Debit Card,Standard Notebook,Office Supplies,Stationery,430.0,270.0,Rohit Patel,customer1@example.com,Kolkata,West Bengal,India,430.0,0.0,430.0,270.0,160.0
10290,6238,32,1,10.0,1,2025-12-24,East,Debit Card,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Rohit Patel,customer1@example.com,Kolkata,West Bengal,India,18550.0,1855.0,16695.0,9870.0,6825.0
10291,6239,45,1,10.0,908,2025-06-02,North,UPI,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Rohit Verma,customer908@example.com,New Delhi,Delhi,India,40.0,4.0,36.0,30.0,6.0
10292,6240,42,4,5.0,56,2025-10-03,North,Credit Card,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Neha Das,customer56@example.com,Faridabad,Haryana,India,1840.0,92.0,1748.0,880.0,868.0
10293,6241,32,1,5.0,322,2024-03-28,South,Debit Card,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Aarav Naidu,customer322@example.com,Coimbatore,Tamil Nadu,India,18550.0,927.5,17622.5,9870.0,7752.5
10294,6242,6,1,10.0,485,2024-02-15,West,Debit Card,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Aarav Verma,customer485@example.com,Udaipur,Rajasthan,India,44590.0,4459.0,40131.0,25980.0,14151.0
10295,6242,5,5,15.0,485,2024-02-15,West,Debit Card,Standard Smartphone,Electronics,Mobiles,71640.0,39970.0,Aarav Verma,customer485@example.com,Udaipur,Rajasthan,India,358200.0,53730.0,304470.0,199850.0,104620.0
10296,6242,18,1,5.0,485,2024-02-15,West,Debit Card,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Aarav Verma,customer485@example.com,Udaipur,Rajasthan,India,22530.0,1126.5,21403.5,11300.0,10103.5
10297,6243,34,3,5.0,307,2025-07-03,South,Net Banking,Basic Office Desk,Furniture,Office Furniture,11630.0,7610.0,Aditya Singh,customer307@example.com,Kochi,Kerala,India,34890.0,1744.5,33145.5,22830.0,10315.5
10298,6243,44,1,5.0,307,2025-07-03,South,Net Banking,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Aditya Singh,customer307@example.com,Kochi,Kerala,India,130.0,6.5,123.5,80.0,43.5
10299,6243,59,2,0.0,307,2025-07-03,South,Net Banking,Standard External SSD,Electronics,Storage,16910.0,13510.0,Aditya Singh,customer307@example.com,Kochi,Kerala,India,33820.0,0.0,33820.0,27020.0,6800.0
10300,6244,29,1,10.0,19,2024-08-21,West,UPI,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Arjun Reddy,customer19@example.com,Jodhpur,Rajasthan,India,4260.0,426.0,3834.0,2300.0,1534.0
10301,6244,43,3,0.0,19,2024-08-21,West,UPI,Basic Pen Pack,Office Supplies,Stationery,190.0,130.0,Arjun Reddy,customer19@example.com,Jodhpur,Rajasthan,India,570.0,0.0,570.0,390.0,180.0
10302,6245,43,2,0.0,625,2025-03-05,South,Debit Card,Basic Pen Pack,Office Supplies,Stationery,190.0,130.0,Sneha Iyer,customer625@example.com,Tirupati,Andhra Pradesh,India,380.0,0.0,380.0,260.0,120.0
10303,6245,10,2,20.0,625,2025-03-05,South,Debit Card,Basic Headphones,Electronics,Audio,10030.0,7470.0,Sneha Iyer,customer625@example.com,Tirupati,Andhra Pradesh,India,20060.0,4012.0,16048.0,14940.0,1108.0
10304,6245,18,1,0.0,625,2025-03-05,South,Debit Card,Pro Tablet,Electronics,Mobiles,22530.0,11300.0,Sneha Iyer,customer625@example.com,Tirupati,Andhra Pradesh,India,22530.0,0.0,22530.0,11300.0,11230.0
10305,6246,57,3,0.0,462,2024-12-13,East,UPI,Pro Desk Lamp,Furniture,Office Accessories,2610.0,1720.0,Neha Mishra,customer462@example.com,Cuttack,Odisha,India,7830.0,0.0,7830.0,5160.0,2670.0
10306,6247,46,1,0.0,661,2025-08-15,South,Cash on Delivery,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Aarav Rao,customer661@example.com,Hyderabad,Telangana,India,770.0,0.0,770.0,360.0,410.0
10307,6248,15,1,15.0,715,2024-11-02,South,Credit Card,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Sneha Singh,customer715@example.com,Hyderabad,Telangana,India,8120.0,1218.0,6902.0,3940.0,2962.0
10308,6248,3,1,10.0,715,2024-11-02,South,Credit Card,Pro Laptop,Electronics,Computers,51630.0,38010.0,Sneha Singh,customer715@example.com,Hyderabad,Telangana,India,51630.0,5163.0,46467.0,38010.0,8457.0
10309,6249,1,1,10.0,476,2025-05-01,North,UPI,Basic Laptop,Electronics,Computers,46100.0,33920.0,Kavya Gupta,customer476@example.com,New Delhi,Delhi,India,46100.0,4610.0,41490.0,33920.0,7570.0
10310,6250,15,1,0.0,855,2025-09-20,West,Cash on Delivery,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Rohit Verma,customer855@example.com,Ahmedabad,Gujarat,India,8120.0,0.0,8120.0,3940.0,4180.0
10311,6250,45,1,10.0,855,2025-09-20,West,Cash on Delivery,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Rohit Verma,customer855@example.com,Ahmedabad,Gujarat,India,40.0,4.0,36.0,30.0,6.0
10312,6250,48,1,20.0,855,2025-09-20,West,Cash on Delivery,Pro Printer Paper,Office Supplies,Paper,280.0,220.0,Rohit Verma,customer855@example.com,Ahmedabad,Gujarat,India,280.0,56.0,224.0,220.0,4.0
10313,6251,10,3,5.0,559,2024-02-13,East,Credit Card,Basic Headphones,Electronics,Audio,10030.0,7470.0,Pooja Patel,customer559@example.com,Durgapur,West Bengal,India,30090.0,1504.5,28585.5,22410.0,6175.5
10314,6252,31,1,0.0,394,2024-10-24,West,Debit Card,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Sneha Reddy,customer394@example.com,Ahmedabad,Gujarat,India,8540.0,0.0,8540.0,5360.0,3180.0
10315,6253,58,2,0.0,163,2026-04-30,North,UPI,Basic External SSD,Electronics,Storage,19790.0,14490.0,Sneha Rao,customer163@example.com,New Delhi,Delhi,India,39580.0,0.0,39580.0,28980.0,10600.0
10316,6254,1,5,0.0,600,2025-02-19,North,Credit Card,Basic Laptop,Electronics,Computers,46100.0,33920.0,Isha Gupta,customer600@example.com,Amritsar,Punjab,India,230500.0,0.0,230500.0,169600.0,60900.0
10317,6255,55,1,5.0,981,2024-10-10,North,UPI,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Aarav Joshi,customer981@example.com,Kanpur,Uttar Pradesh,India,2260.0,113.0,2147.0,1590.0,557.0
10318,6255,22,2,5.0,981,2024-10-10,North,UPI,Basic Mouse,Accessories,Computer Accessories,1940.0,1550.0,Aarav Joshi,customer981@example.com,Kanpur,Uttar Pradesh,India,3880.0,194.0,3686.0,3100.0,586.0
10319,6256,6,2,0.0,673,2024-08-18,South,UPI,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Arjun Gupta,customer673@example.com,Kochi,Kerala,India,89180.0,0.0,89180.0,51960.0,37220.0
10320,6256,21,2,15.0,673,2024-08-18,South,UPI,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Arjun Gupta,customer673@example.com,Kochi,Kerala,India,5880.0,882.0,4998.0,3620.0,1378.0
10321,6257,2,2,10.0,621,2024-09-26,South,Credit Card,Standard Laptop,Electronics,Computers,66030.0,42660.0,Ananya Patel,customer621@example.com,Hyderabad,Telangana,India,132060.0,13206.0,118854.0,85320.0,33534.0
10322,6258,41,2,15.0,785,2024-04-10,East,Credit Card,Standard Notebook,Office Supplies,Stationery,430.0,270.0,Ananya Singh,customer785@example.com,Kolkata,West Bengal,India,860.0,129.0,731.0,540.0,191.0
10323,6259,47,3,15.0,760,2026-05-10,West,Wallet,Standard Printer Paper,Office Supplies,Paper,900.0,550.0,Rahul Naidu,customer760@example.com,Pune,Maharashtra,India,2700.0,405.0,2295.0,1650.0,645.0
10324,6259,58,1,5.0,760,2026-05-10,West,Wallet,Basic External SSD,Electronics,Storage,19790.0,14490.0,Rahul Naidu,customer760@example.com,Pune,Maharashtra,India,19790.0,989.5,18800.5,14490.0,4310.5
10325,6260,19,2,10.0,173,2025-04-30,West,Credit Card,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Arjun Singh,customer173@example.com,Ahmedabad,Gujarat,India,7340.0,734.0,6606.0,3640.0,2966.0
10326,6261,11,1,0.0,647,2026-07-13,South,Credit Card,Standard Headphones,Electronics,Audio,10860.0,7010.0,Meera Mishra,customer647@example.com,Coimbatore,Tamil Nadu,India,10860.0,0.0,10860.0,7010.0,3850.0
10327,6261,17,2,10.0,647,2026-07-13,South,Credit Card,Standard Tablet,Electronics,Mobiles,26570.0,15630.0,Meera Mishra,customer647@example.com,Coimbatore,Tamil Nadu,India,53140.0,5314.0,47826.0,31260.0,16566.0
10328,6262,4,1,0.0,668,2026-01-03,North,Credit Card,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Isha Kumar,customer668@example.com,Noida,Uttar Pradesh,India,14820.0,0.0,14820.0,10940.0,3880.0
10329,6263,42,1,10.0,889,2026-02-01,East,UPI,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Priya Iyer,customer889@example.com,Bhubaneswar,Odisha,India,460.0,46.0,414.0,220.0,194.0
10330,6263,54,1,15.0,889,2026-02-01,East,UPI,Pro Backpack,Accessories,Bags,3340.0,2580.0,Priya Iyer,customer889@example.com,Bhubaneswar,Odisha,India,3340.0,501.0,2839.0,2580.0,259.0
10331,6264,31,1,10.0,491,2026-04-03,West,UPI,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Neha Chowdhury,customer491@example.com,Surat,Gujarat,India,8540.0,854.0,7686.0,5360.0,2326.0
10332,6265,44,3,10.0,663,2026-01-08,South,Credit Card,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Aarav Rao,customer663@example.com,Kochi,Kerala,India,390.0,39.0,351.0,240.0,111.0
10333,6266,50,3,0.0,818,2024-08-23,North,Credit Card,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Kavya Iyer,customer818@example.com,New Delhi,Delhi,India,1380.0,0.0,1380.0,990.0,390.0
10334,6266,48,3,10.0,818,2024-08-23,North,Credit Card,Pro Printer Paper,Office Supplies,Paper,280.0,220.0,Kavya Iyer,customer818@example.com,New Delhi,Delhi,India,840.0,84.0,756.0,660.0,96.0
10335,6267,55,3,5.0,435,2025-11-04,South,Credit Card,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Vivaan Kumar,customer435@example.com,Kozhikode,Kerala,India,6780.0,339.0,6441.0,4770.0,1671.0
10336,6267,20,2,0.0,435,2025-11-04,South,Credit Card,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Vivaan Kumar,customer435@example.com,Kozhikode,Kerala,India,11860.0,0.0,11860.0,6700.0,5160.0
